Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Number of Recommendation,Recommend Reason,Venue ID,Venue Name,Venue Latitude,Venue Longitude,Venue Address,Category ID,Category Name,Category ICON,City
Birch Cliff / Cliffside West,43.692657000000004,-79.2648481,0,This spot is popular,4b9273ccf964a5209afa33e3,Scarborough Gardens,43.6946465192162,-79.26223031725522,"['75 Birchmount Rd', 'Toronto ON', 'Canada']",4bf58dd8d48988d168941735,Skating Rink,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/skatingrink_.png,Toronto
Birch Cliff / Cliffside West,43.692657000000004,-79.2648481,0,This spot is popular,4c0311459a7920a1a675cf79,Birchmount Stadium,43.695322867712626,-79.26129341125488,"['93 Birchmount Rd. (at Kingston Rd.)', 'Scarborough ON M1N 3J7', 'Canada']",4bf58dd8d48988d1b4941735,College Stadium,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,5a35b4443abcaf37eb1a0d88,The Keg,43.766588411553364,-79.4120896166987,"['Toronto ON M2N 5P1', 'Canada']",4bf58dd8d48988d1cc941735,Steakhouse,https://ss3.4sqi.net/img/categories_v2/food/steakhouse_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4ae257cff964a520758d21e3,Loblaws,43.768648243223105,-79.41259737496199,"['5095 Yonge St (in North York Centre)', 'North York ON M2N 6Z4', 'Canada']",4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4aedfeadf964a52005d121e3,Starbucks,43.7681923488525,-79.41302061080933,"['5140 Yonge St (at Park Home Ave)', 'Toronto ON M2N 6L7', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,5a02789d0a464d3112a58785,Konjiki Ramen,43.76699771023422,-79.41222209328754,"['5051 Yonge St (btwn Elmwood & Hillcrest Ave)', 'Toronto ON M2N 5P2', 'Canada']",55a59bace4b013909087cb24,Ramen Restaurant,https://ss3.4sqi.net/img/categories_v2/food/ramen_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4ad4c062f964a520e2f720e3,Cineplex Cinemas Empress Walk,43.76862539839479,-79.41261307104753,"['5095 Yonge St. (in Empress Walk)', 'Toronto ON M2N 6Z4', 'Canada']",4bf58dd8d48988d17f941735,Movie Theater,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,557767bc498ea4a20c8043f6,Aroma Espresso Bar,43.76944882099181,-79.41308107735675,"['6 Parkhome', 'North York ON', 'Canada']",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,57f92db0498ee70159702002,Satay Sate,43.76669,-79.4121,"['5025 Yonge St (at Elmwood Ave)', 'North York ON M2N 5P2', 'Canada']",4deefc054765f83613cdba6f,Indonesian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/indonesian_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4bc876028b7c9c74162038cf,Mel Lastman Square,43.76770145783431,-79.41297541544051,"['5100 Yonge St. (at Sheppard Ave.)', 'North York ON M2N 5V7', 'Canada']",4bf58dd8d48988d164941735,Plaza,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,5a46b1016e4650136e1dc52b,Saryo,43.76693,-79.41206,"['5051 Yonge St', 'Toronto ON M2N 5P2', 'Canada']",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,514bcaf7b0ede37f9e7d89d4,Jack Astor's Bar & Grill,43.76709662310871,-79.41226301488,"['5051 Yonge St (btwn Hillcrest & Elmwood)', 'Toronto ON M2N 5P2', 'Canada']",4bf58dd8d48988d1c4941735,Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4b315d90f964a520840525e3,Ajisen Ramen 味千ラーメン,43.771444,-79.413139,"['5229 Yonge St. (at Parkview Ave.)', 'Toronto ON M2N 5P8', 'Canada']",55a59bace4b013909087cb24,Ramen Restaurant,https://ss3.4sqi.net/img/categories_v2/food/ramen_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,50001583e4b090a9fbe160d6,Michaels,43.76724487394571,-79.41197372883607,"['5051 Yonge St (at Hillcrest Ave.)', 'Toronto ON M2N 5P2', 'Canada']",4bf58dd8d48988d127951735,Arts & Crafts Store,https://ss3.4sqi.net/img/categories_v2/shops/artstore_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4b832e14f964a5200dfc30e3,Wendy's,43.76846127243853,-79.4123771060805,"['5095 Yonge Street (btwn Empress Ave & Hillcrest Ave)', 'North York ON M2N 6Z4', 'Canada']",4bf58dd8d48988d16e941735,Fast Food Restaurant,https://ss3.4sqi.net/img/categories_v2/food/fastfood_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4b4779f0f964a520543326e3,Pho 88 Vietnamese Cuisine,43.77045596393368,-79.41306424537943,"['5197 Yonge St (at Empress Walk)', 'Toronto ON', 'Canada']",4bf58dd8d48988d14a941735,Vietnamese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/vietnamese_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,537befcc498edb1da559269b,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163,"['5221 Yonge St (Parkview)', 'Northyork ON M2N 5P8', 'Canada']",4bf58dd8d48988d1c4941735,Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,5a0c5ec8fdb9a7258ac7f16d,PetSmart,43.769139,-79.412522,"['Empress Walk (Empress Avenue)', 'Toronto ON M2N 5N9', 'Canada']",4bf58dd8d48988d100951735,Pet Store,https://ss3.4sqi.net/img/categories_v2/shops/pet_store_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,5077025ce4b05aefca37d9f9,Wako Sushi + Bar,43.77080606720809,-79.41313811956255,"['5213 Yonge Street', 'North York ON', 'Canada']",4bf58dd8d48988d111941735,Japanese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/japanese_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,591491796bd36b1faf45e96b,Dairy Queen (Treat),43.7669561,-79.4120617,"['5051-5061 Yonge Street, Unit A01003a', 'North York ON M2N 5P2', 'Canada']",4bf58dd8d48988d1c9941735,Ice Cream Shop,https://ss3.4sqi.net/img/categories_v2/food/icecream_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4cf9ed11dccef04da169b29c,Aura,43.766012799364795,-79.41081286441447,"['4973 Yonge St. (at Hollywood Ave.)', 'Toronto ON', 'Canada']",4bf58dd8d48988d121941735,Lounge,https://ss3.4sqi.net/img/categories_v2/nightlife/default_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4ada4936f964a520ea2021e3,Empress Walk,43.768540252857974,-79.4126707082784,"['5095 Yonge St. (btwn Empress Ave. & Hillcrest Ave.)', 'North York ON M2N 6Y6', 'Canada']",4bf58dd8d48988d1fd941735,Shopping Mall,https://ss3.4sqi.net/img/categories_v2/shops/mall_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,544ad69a498eeb86b7a4a8d0,KINTON RAMEN,43.76968375926793,-79.41304877291766,"['5165 Yonge St (Kingsdale Avenue)', 'North York ON M2N 5P5', 'Canada']",55a59bace4b013909087cb24,Ramen Restaurant,https://ss3.4sqi.net/img/categories_v2/food/ramen_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,55b93896498efb4bba7650be,Best Buy,43.76811518063931,-79.4126082683499,['Canada'],4bf58dd8d48988d122951735,Electronics Store,https://ss3.4sqi.net/img/categories_v2/shops/technology_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,5896720a469aef72f336fb7e,Boston Pizza,43.76966566980136,-79.41305666054794,"['5170 Yonge St (at Empress Ave)', 'Toronto ON M2N 5X2', 'Canada']",4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4b2ac8eef964a52092af24e3,Ten Ren's Tea Time 喫茶新饌,43.769574852327395,-79.41259669370922,"['5095 Yonge St, Unit A2 (Empress Walk)', 'Toronto ON', 'Canada']",52e81612bcbc57f1066b7a0c,Bubble Tea Shop,https://ss3.4sqi.net/img/categories_v2/food/bubble_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,5112c745e4b0946f5af7f7bf,Dollarama,43.76857990194044,-79.41258130650297,"['5095 Yonge St,Empress Walk (btwn Hillcrest & Empress St)', 'Toronto ON M2N 6Z4', 'Canada']",52dea92d3cf9994f4e043dbb,Discount Store,https://ss3.4sqi.net/img/categories_v2/shops/discountstore_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,511143a6e4b07cf13ef1b50b,Subway,43.768175813865255,-79.41367417969296,"['5150 Yonge St. Unit F3 (in North York City Centre)', 'Toronto ON M2N 6L7', 'Canada']",4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4bb628fbef159c74e18075f7,Shawarma Max,43.76601170897119,-79.41084443679077,"['4969 Yonge St. (Hollywood Ave)', 'Toronto ON', 'Canada']",4bf58dd8d48988d115941735,Middle Eastern Restaurant,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4c6d9c254d24b60caa5ed6d8,Subway,43.77140090446779,-79.41345717293876,"['5225 Yonge St. (at Parkview Ave.)', 'Toronto ON M2N', 'Canada']",4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4ce3129c4df7a35d66c9e079,Freshslice Pizza,43.771353408025305,-79.4134865956423,"['5223 Yonge Street (Yonge & Finch)', 'Toronto ON M2N 5P8', 'Canada']",4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4b281ed6f964a5204f8f24e3,Shoppers Drug Mart,43.766007070895164,-79.41081923680855,"['4990 Yonge St (at North York Blvd)', 'Toronto ON M2N 0A1', 'Canada']",4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4b2835dff964a520f09024e3,Novotel Toronto North York,43.76872304736466,-79.41425730725825,"['3 Park Home Ave. (at Yonge St.)', 'Toronto ON M2N 6L3', 'Canada']",4bf58dd8d48988d1fa931735,Hotel,https://ss3.4sqi.net/img/categories_v2/travel/hotel_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4b8bffc6f964a52076b732e3,Ichiban Fish House,43.76599495334784,-79.4108127227573,"['15 Spring Garden Ave. (at Yonge St.)', 'North York ON M2N 3G1', 'Canada']",4bf58dd8d48988d111941735,Japanese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/japanese_.png,Toronto
Willowdale)Sout,43.7701199,-79.40849279999998,0,This spot is popular,4bce030968f976b04e446583,Trio Restaurant,43.769057691735014,-79.41437684224671,"['3 Park Home Avenue (btw Finch Ave E and Sheppard Ave W)', 'North York ON M2N 6L3', 'Canada']",4bf58dd8d48988d1c4941735,Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
Downsview)Northwes,43.7616313,-79.52099940000001,0,This spot is popular,4bc63de8b387d13a758dc1e8,Yorkgate Mall,43.75866403784837,-79.51964054966928,"['1 Yorkgate Blvd.', 'North York ON', 'Canada']",4bf58dd8d48988d1fd941735,Shopping Mall,https://ss3.4sqi.net/img/categories_v2/shops/mall_.png,Toronto
Downsview)Northwes,43.7616313,-79.52099940000001,0,This spot is popular,4c77c92bb4b4b60c05a2280e,LCBO,43.759256617873106,-79.51945388294175,"['1 Yorkgate Blvd. (in Yorkgate Mall)', 'Toronto ON M3N 3A1', 'Canada']",4bf58dd8d48988d186941735,Liquor Store,https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_.png,Toronto
Downsview)Northwes,43.7616313,-79.52099940000001,0,This spot is popular,4c23af7eb7b8a593e5413be8,Durante's No Frills,43.75926044271617,-79.51892671819911,"['1 York Gate Blvd (at Jane & Finch)', 'North York ON M3N 3A1', 'Canada']",4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,Toronto
Downsview)Northwes,43.7616313,-79.52099940000001,0,This spot is popular,50183d0be4b0baa6b6320b9a,Dollarama,43.75931883562195,-79.51843269938222,"['1911 Finch Ave W,Jane Finch Mall', 'North York ON M3N 2V2', 'Canada']",52dea92d3cf9994f4e043dbb,Discount Store,https://ss3.4sqi.net/img/categories_v2/shops/discountstore_.png,Toronto
Downsview)Northwes,43.7616313,-79.52099940000001,0,This spot is popular,4c7a8d092d3ba143eb8f91d0,Driftwood community centre,43.76567959563023,-79.51970643195256,"['4400 jane street', 'Toronto ON M3N', 'Canada']",4f4528bc4b90abdf24c9de85,Athletics & Sports,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_.png,Toronto
Lawrence Park,43.7280205,-79.3887901,0,This spot is popular,50e6da19e4b0d8a78a0e9794,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,"['3055 Yonge Street (Lawrence Avenue East)', 'Toronto ON', 'Canada']",4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,Toronto
Lawrence Park,43.7280205,-79.3887901,0,This spot is popular,57813d57498e0991ffe4b720,Dim Sum Deluxe,43.72695269460939,-79.39426004519044,"['21 Milliken Blvd Unit C5', 'Toronto ON M1V 5H6', 'Canada']",4bf58dd8d48988d1f5931735,Dim Sum Restaurant,https://ss3.4sqi.net/img/categories_v2/food/dimsum_.png,Toronto
Lawrence Park,43.7280205,-79.3887901,0,This spot is popular,5082ef77e4b0a7491cf7b022,Zodiac Swim School,43.72853205765438,-79.3828602612317,['Canada'],52e81612bcbc57f1066b7a44,Swim School,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_.png,Toronto
Lawrence Park,43.7280205,-79.3887901,0,This spot is popular,50ed9da8e4b081eabee12672,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,"['Toronto ON', 'Canada']",4bf58dd8d48988d12b951735,Bus Line,https://ss3.4sqi.net/img/categories_v2/travel/busstation_.png,Toronto
Dorset Park / Wexford Heights / Scarborough Town Centre,43.7574096,-79.27330400000001,0,This spot is popular,4b6475aef964a520eab42ae3,Kim Kim restaurant,43.75383283792732,-79.27661122245037,"['1188 Kennedy Rd', 'Scarborough ON M1P 2L1', 'Canada']",4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,Toronto
Dorset Park / Wexford Heights / Scarborough Town Centre,43.7574096,-79.27330400000001,0,This spot is popular,5226562611d2cd49d83ef03b,Kairali,43.75476837158203,-79.2771987915039,"['1210 Kennedy Road (Lawrence)', 'Toronto ON M1P 2l1', 'Canada']",4bf58dd8d48988d10f941735,Indian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/indian_.png,Toronto
Dorset Park / Wexford Heights / Scarborough Town Centre,43.7574096,-79.27330400000001,0,This spot is popular,4bf96c435317a593a23a017f,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013,"['1225 Kennedy Rd (at Forbes (Between Lawrence and Ellesmere))', 'Toronto ON M1P 4Y1', 'Canada']",4bf58dd8d48988d10f941735,Indian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/indian_.png,Toronto
Dorset Park / Wexford Heights / Scarborough Town Centre,43.7574096,-79.27330400000001,0,This spot is popular,4b50b100f964a520b72d27e3,El Pulgarcito,43.754789900822274,-79.2770639581697,"['30 Nugget Dr', 'Toronto ON M1S 3A7', 'Canada']",4bf58dd8d48988d1be941735,Latin American Restaurant,https://ss3.4sqi.net/img/categories_v2/food/latinamerican_.png,Toronto
Dorset Park / Wexford Heights / Scarborough Town Centre,43.7574096,-79.27330400000001,0,This spot is popular,4b0dae6af964a520ce4d23e3,Big Al's Pet Supercentre,43.75927894411595,-79.27832544749343,"['1295 Kennedy Rd. (at Munham Gate.)', 'Scarborough ON M1P 2L4', 'Canada']",4bf58dd8d48988d100951735,Pet Store,https://ss3.4sqi.net/img/categories_v2/shops/pet_store_.png,Toronto
Dorset Park / Wexford Heights / Scarborough Town Centre,43.7574096,-79.27330400000001,0,This spot is popular,4bc75a3c6501c9b630433e29,Pho Vietnam,43.757770305647185,-79.27857193068989,"['1280 Kennedy Road (at Shropshire Drive)', 'Toronto ON M1P 2L5', 'Canada']",4bf58dd8d48988d14a941735,Vietnamese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/vietnamese_.png,Toronto
Davisville North,43.7127511,-79.3901975,0,This spot is popular,4ba011c2f964a5204a5737e3,Sherwood Park,43.71655100307589,-79.38777567141624,"['190 Sherwood Ave', 'Toronto ON M4P 2A8', 'Canada']",4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,Toronto
Davisville North,43.7127511,-79.3901975,0,This spot is popular,4e8e73c30cd6209590ae7be4,Summerhill Market North,43.71549914910689,-79.39288125988016,"['1054 Mount Pleasant Rd. (Sheldrake Blvd)', 'Toronto ON M4P 2M4', 'Canada']",4bf58dd8d48988d1f9941735,Food & Drink Shop,https://ss3.4sqi.net/img/categories_v2/shops/foodanddrink_.png,Toronto
Davisville North,43.7127511,-79.3901975,0,This spot is popular,4adb2fd3f964a520c42421e3,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,"['955 Mount Pleasant (Mount Pleasant & Erskine)', 'Toronto ON M4P 2L7', 'Canada']",4bf58dd8d48988d143941735,Breakfast Spot,https://ss3.4sqi.net/img/categories_v2/food/breakfast_.png,Toronto
Davisville North,43.7127511,-79.3901975,0,This spot is popular,4b7810c3f964a52030b42ee3,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,"['808 Mount Pleasant Rd', 'Toronto ON M4P 2L2', 'Canada']",4bf58dd8d48988d1fa931735,Hotel,https://ss3.4sqi.net/img/categories_v2/travel/hotel_.png,Toronto
Davisville North,43.7127511,-79.3901975,0,This spot is popular,4b0b3691f964a520c62e23e3,Subway,43.708377580939676,-79.390473242753,"['250 Eglinton Ave East', 'Toronto ON', 'Canada']",4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,Toronto
Davisville North,43.7127511,-79.3901975,0,This spot is popular,4be10be1a7380f474f3319b0,Circle K,43.7128345,-79.3915539,"['957 Mount Pleasant Road', 'Toronto ON M4P 2L8', 'Canada']",4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,Toronto
Davisville North,43.7127511,-79.3901975,0,This spot is popular,4f637e2be4b04d4b14af2d7b,Hero Certified Burgers,43.708632833728444,-79.39029641345645,"['Mount Pleasant Road (Eglinton Avenue East)', 'Toronto ON', 'Canada']",4bf58dd8d48988d16c941735,Burger Joint,https://ss3.4sqi.net/img/categories_v2/food/burger_.png,Toronto
Davisville North,43.7127511,-79.3901975,0,This spot is popular,560f20eb498ef7d04038f8cd,Winners,43.71323606413252,-79.3938728363979,['Canada'],4bf58dd8d48988d103951735,Clothing Store,https://ss3.4sqi.net/img/categories_v2/shops/apparel_.png,Toronto
Forest Hill North & West,43.6969476,-79.41130720000001,0,This spot is popular,4d7e59ed95c1a143d8d2cff2,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,"['Oriole and Chaplin', 'Toronto ON', 'Canada']",4bf58dd8d48988d159941735,Trail,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_.png,Toronto
Forest Hill North & West,43.6969476,-79.41130720000001,0,This spot is popular,4c054753f56c2d7f6d6a1f66,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,"['376 Eglinton Ave. W (Avenue Rd.)', 'Toronto ON M5N 1A2', 'Canada']",4bf58dd8d48988d1d2941735,Sushi Restaurant,https://ss3.4sqi.net/img/categories_v2/food/sushi_.png,Toronto
Forest Hill North & West,43.6969476,-79.41130720000001,0,This spot is popular,4e2cdb0fe4cd3bc166a4a494,Chimichanga,43.7003539650898,-79.40760497511373,"['Toronto ON', 'Canada']",4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,Toronto
Forest Hill North & West,43.6969476,-79.41130720000001,0,This spot is popular,4bc3583a74a9a593a166d4f6,Oliver jewelry,43.70037360267825,-79.4076437784668,"['366 Eglinton Ave. W (btwn. Avenue Rd. and Castleknock Rd.)', 'Toronto ON M5N 1A2', 'Canada']",4bf58dd8d48988d111951735,Jewelry Store,https://ss3.4sqi.net/img/categories_v2/shops/jewelry_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,540f2951498e7516839a7126,nodo,43.665303321627505,-79.46562068004896,"['2885\xa0Dundas\xa0St.\xa0West', 'Toronto ON', 'Canada']",4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4baebdabf964a520ddd33be3,Hole in the Wall,43.66529624102518,-79.46511783107383,"['2867 Dundas St W (at Keele St)', 'Toronto ON M6P 1Y9', 'Canada']",4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,506f3aa3e4b0b0ed3e1dc405,Indie Alehouse,43.66547472315272,-79.46528973047275,"['2876 Dundas St W (at Keele St)', 'Toronto ON M6P 1Y9', 'Canada']",4bf58dd8d48988d155941735,Gastropub,https://ss3.4sqi.net/img/categories_v2/food/gastropub_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4bd30e129854d13acdbefc4d,Lithuania Park,43.658666653470426,-79.46303844451904,"['155 Oakmount Rd (at Glenlake & Keele)', 'Toronto ON M1P 4N7', 'Canada']",4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,50c2b419e4b0778555038b27,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,"['2883 Dundas Street West', 'Toronto ON', 'Canada']",4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,5260065111d25cf087b876fe,Cut the Cheese,43.665399984019786,-79.4660188809358,"['2901 Dundas St West', 'Toronto ON', 'Canada']",4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,53797f59498eb0a224aa40f4,Junction City Music Hall,43.66533428942121,-79.46625298427486,"['2907 Dundas Street', 'Toronto ON', 'Canada']",4bf58dd8d48988d1e5931735,Music Venue,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4fd39c1c7b0c4fe0be8915a5,Junction Flea,43.665258286011984,-79.462867677381,"['390 Keele Street (Indian Rd.)', 'Toronto ON M6P 2K8', 'Canada']",4bf58dd8d48988d1f7941735,Flea Market,https://ss3.4sqi.net/img/categories_v2/shops/fleamarket_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4edbcf3c9911a3e78eda3a4a,ARTiculations,43.6655499084009,-79.46719380367311,"['2928 Dundas W (Medland St.)', 'Toronto ON M6P 1Y8', 'Canada']",4bf58dd8d48988d127951735,Arts & Crafts Store,https://ss3.4sqi.net/img/categories_v2/shops/artstore_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4ae1ce4af964a520938721e3,The Beet Organic Café,43.665339657389666,-79.46713655678533,"['2945 Dundas St. W. (at Medland St.)', 'Toronto ON M6P 1Z2', 'Canada']",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4b476502f964a520c73026e3,Mjölk,43.665432436685634,-79.46796194112322,"['2959 Dundas St W (Keele)', 'Toronto ON', 'Canada']",4bf58dd8d48988d1f8941735,Furniture / Home Store,https://ss3.4sqi.net/img/categories_v2/shops/furniture_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4b082c67f964a5207a0523e3,SMASH,43.665496255078395,-79.46553722469592,"['2880 Dundas St. W. (nr Keele St.)', 'Toronto ON M6P 1Y8', 'Canada']",4bf58dd8d48988d116951735,Antique Shop,https://ss3.4sqi.net/img/categories_v2/shops/antique_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4b772204f964a520a2802ee3,Pandemonium,43.6655328625076,-79.46693103427353,"['2920 Dundas St. W. (at Keele St.)', 'Toronto ON M6P 1Y8', 'Canada']",4bf58dd8d48988d114951735,Bookstore,https://ss3.4sqi.net/img/categories_v2/shops/bookstore_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4b6f41b2f964a52074e72ce3,Tim & Sue's No Frills,43.66449894808741,-79.46867798396231,"['372 Pacific Ave (at Dundas St W)', 'Toronto ON M6P 2R1', 'Canada']",4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4c3355e4213c2d7fe9bd365d,ROUX,43.66541814719867,-79.46239204687215,"['2790 Dundas St. W', 'Toronto ON', 'Canada']",4bf58dd8d48988d17a941735,Cajun / Creole Restaurant,https://ss3.4sqi.net/img/categories_v2/food/cajun_.png,Toronto
High Park / The Junction South,43.6616083,-79.46476329999999,0,This spot is popular,4c0d82f17189c9289124d7b6,Silk,43.66529073542964,-79.46623843808621,"['2907 dundas street west', 'Toronto ON', 'Canada']",4bf58dd8d48988d149941735,Thai Restaurant,https://ss3.4sqi.net/img/categories_v2/food/thai_.png,Toronto
